frame_id,agent_id,pos_x,pos_y,scene_id,label,timestamp
30,2,4.000548148624995,3.3974066219750028,0,pedestrian,1.2
40,2,4.504897694222217,3.4611165872888914,0,pedestrian,1.6
50,2,5.009607746999995,3.518523003400002,0,pedestrian,2.0
60,2,5.514317799777773,3.5759294195111133,0,pedestrian,2.4
70,2,6.020830388458328,3.6343145846083353,0,pedestrian,2.8
80,2,6.534553120749994,3.696614745650002,0,pedestrian,3.2
90,2,7.048275853041661,3.7589149066916687,0,pedestrian,3.6
100,2,7.561998585333327,3.8212150677333354,0,pedestrian,4.0
110,2,8.075721317624993,3.883515228775002,0,pedestrian,4.4
120,2,8.584685355133326,3.931292039515558,0,pedestrian,4.8
130,2,9.08651135046666,3.957283824804447,0,pedestrian,5.2
140,2,9.588337345799992,3.9832756100933358,0,pedestrian,5.6
150,2,10.090163341133325,4.009267395382224,0,pedestrian,6.0
160,2,10.591989336466657,4.0352591806711136,0,pedestrian,6.4
170,2,11.062667511399992,4.068602233080002,0,pedestrian,6.8
180,2,11.52988481739999,4.102762092946669,0,pedestrian,7.2
190,2,11.99710212339999,4.136921952813336,0,pedestrian,7.6
200,2,12.46431942939999,4.171081812680002,0,pedestrian,8.0
210,2,12.935784165454535,4.22918603127273,0,pedestrian,8.4
220,2,13.4136200465909,4.323206787954548,0,pedestrian,8.8
230,2,13.891455927727263,4.417227544636366,0,pedestrian,9.2
240,2,14.369291808863625,4.511248301318184,0,pedestrian,9.6
250,2,14.84712768999999,4.605269058000002,0,pedestrian,10.0
260,2,15.269848109714275,4.784043247085716,0,pedestrian,10.4
270,2,15.692568529428561,4.96281743617143,0,pedestrian,10.8
280,2,16.115288949142844,5.141591625257144,0,pedestrian,11.2
290,2,16.501855648749988,5.319613822250002,0,pedestrian,11.6
300,2,16.852268628249988,5.496884027150001,0,pedestrian,12.0
10,3,3.145319084823525,3.859116918376473,0,pedestrian,0.4
20,3,3.6949865036470544,3.933288251552943,0,pedestrian,0.8
30,3,4.244653922470584,4.007459584729414,0,pedestrian,1.2
40,3,4.762744702340421,4.049713420042555,0,pedestrian,1.6
50,3,5.259784389574463,4.07068892344681,0,pedestrian,2.0
60,3,5.756824076808505,4.091664426851066,0,pedestrian,2.4
70,3,6.253863764042547,4.112639930255321,0,pedestrian,2.8
80,3,6.75090345127659,4.1336154336595765,0,pedestrian,3.2
90,3,7.2777655197446744,4.201482843225534,0,pedestrian,3.6
100,3,7.807941186127653,4.274560464587236,0,pedestrian,4.0
110,3,8.338116852510632,4.3476380859489385,0,pedestrian,4.4
120,3,8.868292518893611,4.420715707310641,0,pedestrian,4.8
130,3,9.38760694766666,4.4904156682000025,0,pedestrian,5.2
140,3,9.863476425999993,4.546604987200002,0,pedestrian,5.6
150,3,10.339345904333326,4.6027943062000025,0,pedestrian,6.0
160,3,10.81521538266666,4.658983625200002,0,pedestrian,6.4
170,3,11.291084860999993,4.7151729442000025,0,pedestrian,6.8
180,3,11.753110863599993,4.775833066920002,0,pedestrian,7.2
190,3,12.194371652599992,4.843199395220002,0,pedestrian,7.6
200,3,12.635632441599991,4.910565723520002,0,pedestrian,8.0
210,3,13.07689323059999,4.977932051820002,0,pedestrian,8.4
220,3,13.487950072545445,5.046190180509092,0,pedestrian,8.8
230,3,13.853700993909081,5.11578600978182,0,pedestrian,9.2
240,3,14.219451915272717,5.185381839054547,0,pedestrian,9.6
250,3,14.585202836636354,5.254977668327274,0,pedestrian,10.0
260,3,14.95095375799999,5.324573497600001,0,pedestrian,10.4
270,3,15.24217321702438,5.463678800136587,0,pedestrian,10.8
280,3,15.53339267604877,5.602784102673172,0,pedestrian,11.2
290,3,15.82461213507316,5.741889405209758,0,pedestrian,11.6
300,3,16.11583159409755,5.880994707746343,0,pedestrian,12.0
310,3,16.467555965571417,6.057074744257145,0,pedestrian,12.4
320,3,16.82600310509523,6.2372630845428585,0,pedestrian,12.8
10,4,6.872163223621616,3.2469820360216244,0,pedestrian,0.4
20,4,7.307110265243237,3.218495381643246,0,pedestrian,0.8
30,4,7.742057306864859,3.1900087272648676,0,pedestrian,1.2
40,4,8.179356528882346,3.1412658217764733,0,pedestrian,1.6
50,4,8.622144171823523,3.0452583303647085,0,pedestrian,2.0
60,4,9.0649318147647,2.9492508389529437,0,pedestrian,2.4
70,4,9.507719457705875,2.853243347541179,0,pedestrian,2.8
80,4,9.981838143519992,2.8032885227440025,0,pedestrian,3.2
90,4,10.459438056319993,2.7584506609040025,0,pedestrian,3.6
100,4,10.937037969119993,2.7136127990640024,0,pedestrian,4.0
110,4,11.414637881919992,2.6687749372240024,0,pedestrian,4.4
120,4,11.892237794719993,2.623937075384003,0,pedestrian,4.8
130,4,12.350004809632646,2.5929851499673497,0,pedestrian,5.2
140,4,12.80556816922448,2.563576106375513,0,pedestrian,5.6
150,4,13.261131528816318,2.534167062783676,0,pedestrian,6.0
160,4,13.716694888408153,2.5047580191918395,0,pedestrian,6.4
170,4,14.17225824799999,2.475348975600003,0,pedestrian,6.8
180,4,14.592143081823519,2.4930684776588263,0,pedestrian,7.2
190,4,15.012027915647048,2.5107879797176498,0,pedestrian,7.6
200,4,15.431912749470577,2.528507481776473,0,pedestrian,8.0
210,4,15.851797583294106,2.5462269838352967,0,pedestrian,8.4
220,4,16.271682417117635,2.5639464858941206,0,pedestrian,8.8
230,4,16.691567250941162,2.581665987952944,0,pedestrian,9.2
10,5,6.563754202374994,2.373614885225003,0,pedestrian,0.4
20,5,5.9635097467499945,2.307663432850003,0,pedestrian,0.8
30,5,5.363265291124995,2.241711980475003,0,pedestrian,1.2
40,5,4.862520817333329,2.2196774514666697,0,pedestrian,1.6
50,5,4.386651338999996,2.208622153300003,0,pedestrian,2.0
60,5,3.951158664888885,2.248617320533336,0,pedestrian,2.4
70,5,3.5762311971111074,2.36518818586667,0,pedestrian,2.8
80,5,3.14939069533333,2.5734470397333364,0,pedestrian,3.2
90,5,2.6879415042222186,2.842831219288892,0,pedestrian,3.6
100,5,2.226492313111107,3.112215398844447,0,pedestrian,4.0
110,5,1.8299344144999963,3.4114184594000028,0,pedestrian,4.4
120,5,1.4405866594999963,3.713934728955558,0,pedestrian,4.8
130,5,1.0512389044999964,4.016450998511114,0,pedestrian,5.2
140,5,0.7397607004999963,4.3601660077666695,0,pedestrian,5.6
150,5,0.6099781154999964,4.800011409655557,0,pedestrian,6.0
160,5,0.4825989117037002,5.217892715007409,0,pedestrian,6.4
170,5,0.3576230891111079,5.613809923822224,0,pedestrian,6.8
180,5,0.23264726651851564,6.009727132637039,0,pedestrian,7.2
190,5,0.2188765417837808,6.3938559203027046,0,pedestrian,7.6
200,5,0.23290709151351027,6.775037602681082,0,pedestrian,8.0
210,5,0.24693764124323977,7.156219285059461,0,pedestrian,8.4
220,5,0.26133489852272357,7.534808206522729,0,pedestrian,8.8
230,5,0.2790325237499963,7.890062279750001,0,pedestrian,9.2
240,5,0.296730148977269,8.245316352977273,0,pedestrian,9.6
250,5,0.31442777420454177,8.600570426204547,0,pedestrian,10.0
260,5,0.33212539943181446,8.95582449943182,0,pedestrian,10.4
10,6,8.814833139199994,2.717210544240003,0,pedestrian,0.4
20,6,8.233407158399993,2.5540221544800032,0,pedestrian,0.8
30,6,7.629052920916661,2.420075877127781,0,pedestrian,1.2
40,6,7.001770426749994,2.315371712183336,0,pedestrian,1.6
50,6,6.374487932583328,2.210667547238892,0,pedestrian,2.0
60,6,5.747205438416661,2.1059633822944472,0,pedestrian,2.4
70,6,5.1238164217999955,1.9743431129600029,0,pedestrian,2.8
80,6,4.500860013799995,1.839732165360003,0,pedestrian,3.2
90,6,3.8218375290799957,1.7534497131760032,0,pedestrian,3.6
100,6,3.1365854802799964,1.6725370938160034,0,pedestrian,4.0
110,6,2.483173425666663,1.61376590646667,0,pedestrian,4.4
120,6,1.87752136233333,1.5882068671333367,0,pedestrian,4.8
130,6,1.271869298999997,1.5626478278000033,0,pedestrian,5.2
140,6,0.6338413649999972,1.6000166394516162,0,pedestrian,5.6
150,6,-0.0527503750000029,1.7317772275806482,0,pedestrian,6.0
160,6,-0.739342115000003,1.8635378157096805,0,pedestrian,6.4
10,7,11.566223941199992,6.087303974640001,0,pedestrian,0.4
20,7,11.296276164399991,6.006586089680002,0,pedestrian,0.8
30,7,11.071690491119039,5.972761800223811,0,pedestrian,1.2
40,7,10.892466921357133,5.98583110627143,0,pedestrian,1.6
50,7,10.71324335159523,5.998900412319049,0,pedestrian,2.0
60,7,10.534019781833324,6.011969718366668,0,pedestrian,2.4
70,7,10.347998076666657,6.022173050333335,0,pedestrian,2.8
80,7,10.146114055555547,6.025689109444446,0,pedestrian,3.2
90,7,9.944230034444436,6.029205168555557,0,pedestrian,3.6
100,7,9.742346013333325,6.032721227666668,0,pedestrian,4.0
110,7,9.616889514499992,6.058117989400001,0,pedestrian,4.4
120,7,9.52418766807142,6.092892195114287,0,pedestrian,4.8
130,7,9.431485821642848,6.1276664008285735,0,pedestrian,5.2
140,7,9.438901969357135,6.17362920687143,0,pedestrian,5.6
150,7,9.45744233864285,6.2208351907285735,0,pedestrian,6.0
160,7,9.503412946589735,6.262889910958976,0,pedestrian,6.4
170,7,9.796255702487171,6.25858325854872,0,pedestrian,6.8
180,7,10.089098458384607,6.254276606138463,0,pedestrian,7.2
190,7,10.381941214282042,6.249969953728207,0,pedestrian,7.6
200,7,10.663802366833323,6.25455071147778,0,pedestrian,8.0
210,7,10.901737105999992,6.294681109866668,0,pedestrian,8.4
220,7,11.139671845166658,6.334811508255557,0,pedestrian,8.8
230,7,11.377606584333325,6.374941906644446,0,pedestrian,9.2
240,7,11.621748316695644,6.3831517262956545,0,pedestrian,9.6
250,7,11.87002804452173,6.370081160121741,0,pedestrian,10.0
260,7,12.118307772347817,6.357010593947828,0,pedestrian,10.4
270,7,12.366587500173903,6.343940027773915,0,pedestrian,10.8
280,7,12.61486722799999,6.330869461600002,0,pedestrian,11.2
290,7,12.835497622499991,6.334764172000002,0,pedestrian,11.6
300,7,13.056128016999992,6.338658882400002,0,pedestrian,12.0
310,7,13.27675841149999,6.342553592800002,0,pedestrian,12.4
320,7,13.497388805999991,6.346448303200002,0,pedestrian,12.8
330,7,13.541570111531906,6.302218473242555,0,pedestrian,13.2
340,7,13.585751417063822,6.257988643285108,0,pedestrian,13.6
350,7,13.629932722595736,6.213758813327662,0,pedestrian,14.0
360,7,13.67411402812765,6.169528983370214,0,pedestrian,14.4
370,7,13.738413606714277,6.136262572485716,0,pedestrian,14.8
380,7,13.849655822428561,6.12857747277143,0,pedestrian,15.2
390,7,13.960898038142847,6.120892373057145,0,pedestrian,15.6
400,7,14.072140253857132,6.113207273342859,0,pedestrian,16.0
410,7,14.216115811206885,6.074972674310346,0,pedestrian,16.4
420,7,14.368274703965506,6.029100700448278,0,pedestrian,16.8
430,7,14.520433596724128,5.9832287265862085,0,pedestrian,17.2
440,7,14.613519036999989,5.987836145036365,0,pedestrian,17.6
450,7,14.700040760333323,5.998052384854547,0,pedestrian,18.0
460,7,14.786562483666655,6.008268624672729,0,pedestrian,18.4
470,7,14.901037379153836,6.002393647984617,0,pedestrian,18.8
480,7,15.03414772274358,5.9857911936256425,0,pedestrian,19.2
490,7,15.167258066333323,5.969188739266668,0,pedestrian,19.6
500,7,15.300368409923067,5.952586284907693,0,pedestrian,20.0
510,7,15.352832245344816,6.03180349286207,0,pedestrian,20.4
520,7,15.370733291551712,6.1520862703793116,0,pedestrian,20.8
530,7,15.388634337758608,6.272369047896553,0,pedestrian,21.2
540,7,15.391699281153834,6.302424714717123,0,pedestrian,21.6
550,7,15.391055198846141,6.309923603863525,0,pedestrian,22.0
560,7,15.390411116538449,6.317422493009927,0,pedestrian,22.4
570,7,15.389767034230758,6.324921382156329,0,pedestrian,22.8
580,7,15.389122951923065,6.33242027130273,0,pedestrian,23.2
590,7,15.388478869615373,6.339919160449133,0,pedestrian,23.6
600,7,15.38783478730768,6.347418049595535,0,pedestrian,24.0
610,7,15.387190704999988,6.354916938741937,0,pedestrian,24.4
620,7,15.386546622692295,6.362415827888339,0,pedestrian,24.8
630,7,15.385902540384603,6.3699147170347405,0,pedestrian,25.2
640,7,15.38525845807691,6.377413606181142,0,pedestrian,25.6
650,7,15.38461437576922,6.384912495327545,0,pedestrian,26.0
660,7,15.383970293461527,6.392411384473947,0,pedestrian,26.4
670,7,15.383326211153834,6.399910273620349,0,pedestrian,26.8
680,7,15.382682128846142,6.407409162766751,0,pedestrian,27.2
690,7,15.38203804653845,6.4149080519131525,0,pedestrian,27.6
700,7,15.381393964230757,6.422406941059554,0,pedestrian,28.0
710,7,15.380749881923064,6.429905830205957,0,pedestrian,28.4
720,7,15.380105799615373,6.437404719352359,0,pedestrian,28.8
730,7,15.37946171730768,6.444903608498761,0,pedestrian,29.2
740,7,15.378817634999988,6.452402497645163,0,pedestrian,29.6
750,7,15.378173552692296,6.4599013867915644,0,pedestrian,30.0
760,7,15.377529470384603,6.467400275937967,0,pedestrian,30.4
770,7,15.37688538807691,6.474899165084369,0,pedestrian,30.8
780,7,15.376241305769218,6.482398054230771,0,pedestrian,31.2
790,7,15.375597223461527,6.489896943377173,0,pedestrian,31.6
800,7,15.374953141153835,6.4973958325235746,0,pedestrian,32.0
810,7,15.374309058846142,6.504894721669976,0,pedestrian,32.4
820,7,15.37366497653845,6.512393610816379,0,pedestrian,32.8
830,7,15.373020894230757,6.519892499962781,0,pedestrian,33.2
840,7,15.372376811923065,6.527391389109183,0,pedestrian,33.6
850,7,15.371732729615372,6.534890278255585,0,pedestrian,34.0
860,7,15.37108864730768,6.5423891674019865,0,pedestrian,34.4
870,7,15.370444564999989,6.549888056548388,0,pedestrian,34.8
880,7,15.369800482692296,6.557386945694791,0,pedestrian,35.2
890,7,15.369156400384604,6.564885834841193,0,pedestrian,35.6
900,7,15.368512318076911,6.572384723987595,0,pedestrian,36.0
910,7,15.367868235769219,6.579883613133997,0,pedestrian,36.4
920,7,15.367224153461526,6.5873825022803985,0,pedestrian,36.8
930,7,15.366580071153834,6.5948813914268,0,pedestrian,37.2
940,7,15.382480853124989,6.572235040625001,0,pedestrian,37.6
950,7,15.414926499374989,6.519443449875001,0,pedestrian,38.0
960,7,15.447372145624989,6.466651859125001,0,pedestrian,38.4
970,7,15.485658008199989,6.417356380040001,0,pedestrian,38.8
980,7,15.537571042199989,6.376218494840002,0,pedestrian,39.2
990,7,15.589484076199989,6.335080609640002,0,pedestrian,39.6
1000,7,15.640167590973673,6.28978601724737,0,pedestrian,40.0
1010,7,15.68798222755262,6.234792441405265,0,pedestrian,40.4
1020,7,15.735796864131567,6.17979886556316,0,pedestrian,40.8
1030,7,15.783611500710514,6.1248052897210545,0,pedestrian,41.2
1040,7,15.794463766070994,6.089066089202368,0,pedestrian,41.6
1050,7,15.768353660213005,6.072581264007102,0,pedestrian,42.0
1060,7,15.742243554355017,6.056096438811836,0,pedestrian,42.4
1070,7,15.716133448497029,6.03961161361657,0,pedestrian,42.8
1080,7,15.69002334263904,6.023126788421304,0,pedestrian,43.2
1090,7,15.663913236781053,6.006641963226037,0,pedestrian,43.6
1100,7,15.637803130923064,5.990157138030771,0,pedestrian,44.0
1110,7,15.611693025065076,5.973672312835505,0,pedestrian,44.4
1120,7,15.585582919207088,5.957187487640239,0,pedestrian,44.8
1130,7,15.559472813349101,5.940702662444972,0,pedestrian,45.2
1140,7,15.533362707491113,5.924217837249706,0,pedestrian,45.6
1150,7,15.507252601633125,5.90773301205444,0,pedestrian,46.0
1160,7,15.481142495775137,5.8912481868591735,0,pedestrian,46.4
1170,7,15.455032389917148,5.8747633616639074,0,pedestrian,46.8
1180,7,15.42892228405916,5.8582785364686405,0,pedestrian,47.2
1190,7,15.402812178201172,5.841793711273374,0,pedestrian,47.6
1200,7,15.376702072343184,5.825308886078108,0,pedestrian,48.0
1210,7,15.210518927999988,5.84584270048889,0,pedestrian,48.4
1220,7,14.950953757999988,5.891055607970372,0,pedestrian,48.8
1230,7,14.691388587999988,5.936268515451854,0,pedestrian,49.2
1240,7,14.38510168739999,5.940101277708573,0,pedestrian,49.6
1250,7,14.07362348339999,5.93933624605143,0,pedestrian,50.0
1260,7,13.76214527939999,5.938571214394287,0,pedestrian,50.4
1270,7,13.459566452657134,5.943133590988573,0,pedestrian,50.8
1280,7,13.17033669179999,5.9556870799600015,0,pedestrian,51.2
1290,7,12.881106930942847,5.96824056893143,0,pedestrian,51.6
1300,7,12.591877170085706,5.980794057902859,0,pedestrian,52.0
1310,7,12.39748139812499,5.983190435875001,0,pedestrian,52.4
1320,7,12.213622736041657,5.984458245958335,0,pedestrian,52.8
1330,7,12.029764073958324,5.985726056041669,0,pedestrian,53.2
1340,7,11.845905411874991,5.986993866125002,0,pedestrian,53.6
1350,7,11.669387289617012,5.991356318434044,0,pedestrian,54.0
1360,7,11.558934025787226,6.02357055077447,0,pedestrian,54.4
1370,7,11.448480761957438,6.055784783114896,0,pedestrian,54.8
1380,7,11.338027498127651,6.0879990154553205,0,pedestrian,55.2
1390,7,11.227574234297863,6.120213247795746,0,pedestrian,55.6
1400,7,11.188785646941168,6.133055375035296,0,pedestrian,56.0
1410,7,11.25749407429411,6.116839344623531,0,pedestrian,56.4
1420,7,11.32620250164705,6.1006233142117665,0,pedestrian,56.8
1430,7,11.394910928999991,6.084407283800002,0,pedestrian,57.2
1440,7,11.58958480649999,6.063080421118183,0,pedestrian,57.6
1450,7,11.78425868399999,6.0417535584363655,0,pedestrian,58.0
1460,7,11.97893256149999,6.020426695754547,0,pedestrian,58.4
1470,7,12.17360643899999,5.999099833072729,0,pedestrian,58.8
1480,7,12.367281988923068,5.982124305630771,0,pedestrian,59.2
1490,7,12.560291987128196,5.968049668348719,0,pedestrian,59.6
1500,7,12.753301985333325,5.953975031066668,0,pedestrian,60.0
1510,7,12.946311983538454,5.939900393784617,0,pedestrian,60.4
1520,7,13.142461649630427,5.94810562288261,0,pedestrian,60.8
1530,7,13.339956887673905,5.965859366143479,0,pedestrian,61.2
1540,7,13.537452125717383,5.983613109404349,0,pedestrian,61.6
1550,7,13.734947363760861,6.001366852665218,0,pedestrian,62.0
1560,7,13.925107064391296,6.01881102992174,0,pedestrian,62.4
1570,7,14.049246928304338,6.033469113139132,0,pedestrian,62.8
1580,7,14.17338679221738,6.048127196356523,0,pedestrian,63.2
1590,7,14.289379117390233,6.054906027282929,0,pedestrian,63.6
1600,7,14.403334557878038,6.059715045136587,0,pedestrian,64.0
1610,7,14.517289998365843,6.0645240629902455,0,pedestrian,64.4
1620,7,14.631245438853648,6.069333080843903,0,pedestrian,64.8
1630,7,14.746185679444434,6.047223603000002,0,pedestrian,65.2
1640,7,14.86154797722221,6.013577627000002,0,pedestrian,65.6
1650,7,14.97691027499999,5.979931651000001,0,pedestrian,66.0
1660,7,15.092272572777768,5.946285675000001,0,pedestrian,66.4
1670,7,15.179097881105253,5.91799805843158,0,pedestrian,66.8
1680,7,15.151775231631568,5.911143879589475,0,pedestrian,67.2
1690,7,15.124452582157884,5.90428970074737,0,pedestrian,67.6
1700,7,15.097129932684199,5.8974355219052645,0,pedestrian,68.0
1710,7,15.069807283210515,5.890581343063159,0,pedestrian,68.4
1720,7,15.042484633736832,5.883727164221054,0,pedestrian,68.8
1730,7,15.015161984263147,5.87687298537895,0,pedestrian,69.2
1740,7,14.987839334789463,5.870018806536844,0,pedestrian,69.6
1750,7,14.903621285823519,5.861635531752943,0,pedestrian,70.0
1760,7,14.781472970529402,5.852232859674512,0,pedestrian,70.4
1770,7,14.659324655235283,5.84283018759608,0,pedestrian,70.8
1780,7,14.537176339941166,5.8334275155176485,0,pedestrian,71.2
1790,7,14.415028024647048,5.824024843439218,0,pedestrian,71.6
1800,7,14.386065022051536,5.828495652121651,0,pedestrian,72.0
1810,7,14.450287332154629,5.846839941564951,0,pedestrian,72.4
1820,7,14.514509642257721,5.865184231008249,0,pedestrian,72.8
1830,7,14.578731952360814,5.883528520451549,0,pedestrian,73.2
1840,7,14.642954262463906,5.901872809894847,0,pedestrian,73.6
1850,7,14.707176572566999,5.920217099338146,0,pedestrian,74.0
1860,7,14.771398882670091,5.938561388781445,0,pedestrian,74.4
1870,7,14.835621192773186,5.956905678224744,0,pedestrian,74.8
1880,7,14.899843502876278,5.975249967668043,0,pedestrian,75.2
1890,7,14.96406581297937,5.993594257111342,0,pedestrian,75.6
1900,7,15.172696574657133,5.960958843960002,0,pedestrian,76.0
1910,7,15.41742944922856,5.915578505160002,0,pedestrian,76.4
1920,7,15.662162323799988,5.870198166360002,0,pedestrian,76.8
1930,7,15.934495294054043,5.8514778950270285,0,pedestrian,77.2
1940,7,16.271228487567555,5.894964447783785,0,pedestrian,77.6
1950,7,16.60796168108107,5.938451000540542,0,pedestrian,78.0
1960,7,16.944694874594585,5.981937553297299,0,pedestrian,78.4
30,8,-0.9039639521304368,2.165026275747829,0,pedestrian,1.2
40,8,-0.19298109517391504,2.0725798045304376,0,pedestrian,1.6
50,8,0.4786381394799979,2.020519793256003,0,pedestrian,2.0
60,8,1.0912119406799974,2.029039471896003,0,pedestrian,2.4
70,8,1.7037857418799969,2.037559150536003,0,pedestrian,2.8
80,8,2.261461509624997,2.099981021175003,0,pedestrian,3.2
90,8,2.8130374958749966,2.1683920242583365,0,pedestrian,3.6
100,8,3.343583896592589,2.161193681762966,0,pedestrian,4.0
110,8,3.853100711777774,2.078385993688892,0,pedestrian,4.4
120,8,4.362617526962959,1.9955783056148175,0,pedestrian,4.8
130,8,5.004416443599995,1.9463401411200028,0,pedestrian,5.2
140,8,5.679285885599995,1.9054943575200027,0,pedestrian,5.6
150,8,6.317167290874995,1.8960715893000029,0,pedestrian,6.0
160,8,6.868743277124994,1.9599691903000027,0,pedestrian,6.4
170,8,7.420319263374994,2.023866791300003,0,pedestrian,6.8
180,8,7.975325217942851,2.0813711546171456,0,pedestrian,7.2
190,8,8.561200887371422,2.0813363787885746,0,pedestrian,7.6
200,8,9.147076556799993,2.081301602960003,0,pedestrian,8.0
210,8,9.732952226228564,2.0812668271314316,0,pedestrian,8.4
220,8,10.312454017351344,2.116897416281084,0,pedestrian,8.8
230,8,10.887706556270263,2.1763049154162193,0,pedestrian,9.2
240,8,11.462959095189182,2.2357124145513545,0,pedestrian,9.6
250,8,12.0382116341081,2.2951199136864897,0,pedestrian,10.0
260,8,12.59555075023255,2.3402908181860496,0,pedestrian,10.4
270,8,13.150899486046503,2.383879878837212,0,pedestrian,10.8
280,8,13.706248221860456,2.427468939488375,0,pedestrian,11.2
290,8,14.261596957674408,2.471058000139538,0,pedestrian,11.6
300,8,14.67841032949999,2.5088952155250026,0,pedestrian,12.0
310,8,15.002866791999988,2.5428978674000025,0,pedestrian,12.4
320,8,15.327323254499989,2.5769005192750027,0,pedestrian,12.8
330,8,15.529480091855845,2.599959987488291,0,pedestrian,13.2
340,8,15.548187491495485,2.6066046802090113,0,pedestrian,13.6
350,8,15.566894891135124,2.613249372929732,0,pedestrian,14.0
360,8,15.585602290774764,2.619894065650453,0,pedestrian,14.4
370,8,15.604309690414404,2.6265387583711735,0,pedestrian,14.8
380,8,15.623017090054043,2.6331834510918943,0,pedestrian,15.2
390,8,15.641724489693683,2.639828143812615,0,pedestrian,15.6
400,8,15.660431889333323,2.6464728365333356,0,pedestrian,16.0
410,8,15.679139288972962,2.6531175292540565,0,pedestrian,16.4
420,8,15.697846688612602,2.6597622219747774,0,pedestrian,16.8
430,8,15.716554088252241,2.666406914695498,0,pedestrian,17.2
440,8,15.735261487891881,2.6730516074162187,0,pedestrian,17.6
450,8,15.75396888753152,2.6796963001369396,0,pedestrian,18.0
460,8,15.77267628717116,2.68634099285766,0,pedestrian,18.4
470,8,15.7913836868108,2.692985685578381,0,pedestrian,18.8
480,8,15.81009108645044,2.6996303782991014,0,pedestrian,19.2
490,8,15.82879848609008,2.7062750710198222,0,pedestrian,19.6
500,8,15.847505885729719,2.712919763740543,0,pedestrian,20.0
510,8,15.866213285369358,2.7195644564612635,0,pedestrian,20.4
520,8,15.884920685008998,2.7262091491819844,0,pedestrian,20.8
530,8,15.903628084648638,2.7328538419027053,0,pedestrian,21.2
