frame_id,agent_id,pos_x,pos_y,scene_id,label,timestamp
80,0,5.378860134,2.608829227,0,pedestrian,3.2
80,1,5.526947982,3.143673855,0,pedestrian,3.2
80,2,6.534553121,3.696614746,0,pedestrian,3.2
80,3,6.750903451,4.133615434,0,pedestrian,3.2
80,4,9.981838144,2.803288523,0,pedestrian,3.2
80,5,3.149390695,2.57344704,0,pedestrian,3.2
80,6,4.500860014,1.839732165,0,pedestrian,3.2
80,7,10.14611406,6.025689109,0,pedestrian,3.2
80,8,2.26146151,2.099981021,0,pedestrian,3.2
90,0,5.968076171,2.511059531,0,pedestrian,3.6
90,1,6.14977179,3.057125963,0,pedestrian,3.6
90,2,7.048275853,3.758914907,0,pedestrian,3.6
90,3,7.27776552,4.201482843,0,pedestrian,3.6
90,4,10.45943806,2.758450661,0,pedestrian,3.6
90,5,2.687941504,2.842831219,0,pedestrian,3.6
90,6,3.821837529,1.753449713,0,pedestrian,3.6
90,7,9.944230034,6.029205169,0,pedestrian,3.6
90,8,2.813037496,2.168392024,0,pedestrian,3.6
100,0,6.612182334,2.409860152,0,pedestrian,4
100,1,6.793877953,2.947902758,0,pedestrian,4
100,2,7.561998585,3.821215068,0,pedestrian,4
100,3,7.807941186,4.274560465,0,pedestrian,4
100,4,10.93703797,2.713612799,0,pedestrian,4
100,5,2.226492313,3.112215399,0,pedestrian,4
100,6,3.13658548,1.672537094,0,pedestrian,4
100,7,9.742346013,6.032721228,0,pedestrian,4
100,8,3.343583897,2.161193682,0,pedestrian,4
110,0,7.256288496,2.308660773,0,pedestrian,4.4
110,1,7.437984115,2.838679552,0,pedestrian,4.4
110,2,8.075721318,3.883515229,0,pedestrian,4.4
110,3,8.338116853,4.347638086,0,pedestrian,4.4
110,4,11.41463788,2.668774937,0,pedestrian,4.4
110,5,1.829934414,3.411418459,0,pedestrian,4.4
110,6,2.483173426,1.613765906,0,pedestrian,4.4
110,7,9.616889514,6.058117989,0,pedestrian,4.4
110,8,3.853100712,2.078385994,0,pedestrian,4.4
120,0,7.909815913,2.267395767,0,pedestrian,4.8
120,1,8.07719612,2.79256509,0,pedestrian,4.8
120,2,8.584685355,3.93129204,0,pedestrian,4.8
120,3,8.868292519,4.420715707,0,pedestrian,4.8
120,4,11.89223779,2.623937075,0,pedestrian,4.8
120,5,1.440586659,3.713934729,0,pedestrian,4.8
120,6,1.877521362,1.588206867,0,pedestrian,4.8
120,7,9.524187668,6.092892195,0,pedestrian,4.8
120,8,4.362617527,1.995578306,0,pedestrian,4.8
120,9,16.75806437,6.041800473,0,pedestrian,4.8
130,0,8.56738101,2.251816921,0,pedestrian,5.2
130,1,8.714310628,2.773497233,0,pedestrian,5.2
130,2,9.08651135,3.957283825,0,pedestrian,5.2
130,3,9.387606948,4.490415668,0,pedestrian,5.2
130,4,12.35000481,2.59298515,0,pedestrian,5.2
130,5,1.051238904,4.016450999,0,pedestrian,5.2
130,6,1.271869299,1.562647828,0,pedestrian,5.2
130,7,9.431485822,6.127666401,0,pedestrian,5.2
130,8,5.004416444,1.946340141,0,pedestrian,5.2
130,9,16.40004345,5.937046178,0,pedestrian,5.2
140,0,9.224946108,2.236238075,0,pedestrian,5.6
140,1,9.351425136,2.754429375,0,pedestrian,5.6
140,2,9.588337346,3.98327561,0,pedestrian,5.6
140,3,9.863476426,4.546604987,0,pedestrian,5.6
140,4,12.80556817,2.563576106,0,pedestrian,5.6
140,5,0.7397607,4.360166008,0,pedestrian,5.6
140,6,0.633841365,1.600016639,0,pedestrian,5.6
140,7,9.438901969,6.173629207,0,pedestrian,5.6
140,8,5.679285886,1.905494358,0,pedestrian,5.6
140,9,16.04202252,5.832291883,0,pedestrian,5.6
150,0,9.894624246,2.236335441,0,pedestrian,6
150,1,9.978187485,2.753306503,0,pedestrian,6
150,2,10.09016334,4.009267395,0,pedestrian,6
150,3,10.3393459,4.602794306,0,pedestrian,6
150,4,13.26113153,2.534167063,0,pedestrian,6
150,5,0.609978115,4.80001141,0,pedestrian,6
150,6,-0.052750375,1.731777228,0,pedestrian,6
150,7,9.457442339,6.220835191,0,pedestrian,6
150,8,6.317167291,1.896071589,0,pedestrian,6
150,9,15.63498432,5.728105649,0,pedestrian,6
160,0,10.56949369,2.243151183,0,pedestrian,6.4
160,1,10.58942159,2.779101109,0,pedestrian,6.4
160,2,10.59198934,4.035259181,0,pedestrian,6.4
160,3,10.81521538,4.658983625,0,pedestrian,6.4
160,4,13.71669489,2.504758019,0,pedestrian,6.4
160,5,0.482598912,5.217892715,0,pedestrian,6.4
160,6,-0.739342115,1.863537816,0,pedestrian,6.4
160,7,9.503412947,6.262889911,0,pedestrian,6.4
160,8,6.868743277,1.95996919,0,pedestrian,6.4
160,9,15.03187702,5.626191659,0,pedestrian,6.4
170,0,11.24436313,2.249966926,0,pedestrian,6.8
170,1,11.2006557,2.804895716,0,pedestrian,6.8
170,2,11.06266751,4.068602233,0,pedestrian,6.8
170,3,11.29108486,4.715172944,0,pedestrian,6.8
170,4,14.17225825,2.475348976,0,pedestrian,6.8
170,5,0.357623089,5.613809924,0,pedestrian,6.8
170,7,9.796255702,6.258583259,0,pedestrian,6.8
170,8,7.420319263,2.023866791,0,pedestrian,6.8
170,9,14.42876971,5.52427767,0,pedestrian,6.8
180,0,11.87582751,2.206928339,0,pedestrian,7.2
180,1,11.82319346,2.81259792,0,pedestrian,7.2
180,2,11.52988482,4.102762093,0,pedestrian,7.2
180,3,11.75311086,4.775833067,0,pedestrian,7.2
180,4,14.59214308,2.493068478,0,pedestrian,7.2
180,5,0.232647267,6.009727133,0,pedestrian,7.2
180,7,10.08909846,6.254276606,0,pedestrian,7.2
180,8,7.975325218,2.081371155,0,pedestrian,7.2
180,9,13.8256624,5.42236368,0,pedestrian,7.2
190,0,12.48868971,2.142523611,0,pedestrian,7.6
190,1,12.47210638,2.778084519,0,pedestrian,7.6
190,2,11.99710212,4.136921953,0,pedestrian,7.6
190,3,12.19437165,4.843199395,0,pedestrian,7.6
190,4,15.01202792,2.51078798,0,pedestrian,7.6
190,5,0.218876542,6.39385592,0,pedestrian,7.6
190,7,10.38194121,6.249969954,0,pedestrian,7.6
190,8,8.561200887,2.081336379,0,pedestrian,7.6
190,9,13.22800225,5.339691823,0,pedestrian,7.6
200,0,13.10155192,2.078118883,0,pedestrian,8
200,1,13.12101931,2.743571119,0,pedestrian,8
200,2,12.46431943,4.171081813,0,pedestrian,8
200,3,12.63563244,4.910565724,0,pedestrian,8
200,4,15.43191275,2.528507482,0,pedestrian,8
200,5,0.232907092,6.775037603,0,pedestrian,8
200,7,10.66380237,6.254550711,0,pedestrian,8
200,8,9.147076557,2.081301603,0,pedestrian,8
200,9,12.63170389,5.261830499,0,pedestrian,8
200,10,16.59919259,6.325696788,0,pedestrian,8
210,0,13.70967603,2.016738062,0,pedestrian,8.4
210,1,13.73853322,2.717716215,0,pedestrian,8.4
210,2,12.93578417,4.229186031,0,pedestrian,8.4
210,3,13.07689323,4.977932052,0,pedestrian,8.4
210,4,15.85179758,2.546226984,0,pedestrian,8.4
210,5,0.246937641,7.156219285,0,pedestrian,8.4
210,7,10.90173711,6.29468111,0,pedestrian,8.4
210,8,9.732952226,2.081266827,0,pedestrian,8.4
210,9,12.03540552,5.183969175,0,pedestrian,8.4
210,10,15.95027966,6.081668803,0,pedestrian,8.4
220,0,14.2751573,1.982572403,0,pedestrian,8.8
220,1,14.32464812,2.700519808,0,pedestrian,8.8
220,2,13.41362005,4.323206788,0,pedestrian,8.8
220,3,13.48795007,5.046190181,0,pedestrian,8.8
220,4,16.27168242,2.563946486,0,pedestrian,8.8
220,5,0.261334899,7.534808207,0,pedestrian,8.8
220,7,11.13967185,6.334811508,0,pedestrian,8.8
220,8,10.31245402,2.116897416,0,pedestrian,8.8
220,9,11.44033483,5.104207918,0,pedestrian,8.8
220,10,15.2562024,5.887729235,0,pedestrian,8.8
230,0,14.84063856,1.948406745,0,pedestrian,9.2
230,1,14.91076302,2.683323401,0,pedestrian,9.2
230,2,13.89145593,4.417227545,0,pedestrian,9.2
230,3,13.85370099,5.11578601,0,pedestrian,9.2
230,4,16.69156725,2.581665988,0,pedestrian,9.2
230,5,0.279032524,7.89006228,0,pedestrian,9.2
230,7,11.37760658,6.374941907,0,pedestrian,9.2
230,8,10.88770656,2.176304915,0,pedestrian,9.2
230,9,10.8563132,5.007347269,0,pedestrian,9.2
230,10,14.45674167,5.810662644,0,pedestrian,9.2
240,0,15.40611982,1.914241086,0,pedestrian,9.6
240,1,15.49156535,2.652793349,0,pedestrian,9.6
240,2,14.36929181,4.511248301,0,pedestrian,9.6
240,3,14.21945192,5.185381839,0,pedestrian,9.6
240,5,0.296730149,8.245316353,0,pedestrian,9.6
240,7,11.62174832,6.383151726,0,pedestrian,9.6
240,8,11.4629591,2.235712415,0,pedestrian,9.6
240,9,10.27229157,4.910486619,0,pedestrian,9.6
240,10,13.65728095,5.733596052,0,pedestrian,9.6
250,0,15.97160109,1.880075428,0,pedestrian,10
250,1,16.06439883,2.602262829,0,pedestrian,10
250,2,14.84712769,4.605269058,0,pedestrian,10
250,3,14.58520284,5.254977668,0,pedestrian,10
250,5,0.314427774,8.600570426,0,pedestrian,10
250,7,11.87002804,6.37008116,0,pedestrian,10
250,8,12.03821163,2.295119914,0,pedestrian,10
250,9,9.688269936,4.813625969,0,pedestrian,10
250,10,12.81852605,5.556215186,0,pedestrian,10
260,0,16.53708235,1.84590977,0,pedestrian,10.4
260,1,16.63723231,2.55173231,0,pedestrian,10.4
260,2,15.26984811,4.784043247,0,pedestrian,10.4
260,3,14.95095376,5.324573498,0,pedestrian,10.4
260,5,0.332125399,8.955824499,0,pedestrian,10.4
260,7,12.11830777,6.357010594,0,pedestrian,10.4
260,8,12.59555075,2.340290818,0,pedestrian,10.4
260,9,9.115063519,4.747311078,0,pedestrian,10.4
260,10,11.96994761,5.353755752,0,pedestrian,10.4
270,2,15.69256853,4.962817436,0,pedestrian,10.8
270,3,15.24217322,5.4636788,0,pedestrian,10.8
270,7,12.3665875,6.343940028,0,pedestrian,10.8
270,8,13.15089949,2.383879879,0,pedestrian,10.8
270,9,8.552672317,4.711541945,0,pedestrian,10.8
270,10,11.12136917,5.142963883,0,pedestrian,10.8
280,2,16.11528895,5.141591625,0,pedestrian,11.2
280,3,15.53339268,5.602784103,0,pedestrian,11.2
280,7,12.61486723,6.330869462,0,pedestrian,11.2
280,8,13.70624822,2.427468939,0,pedestrian,11.2
280,9,7.990281116,4.675772813,0,pedestrian,11.2
280,10,10.27279073,4.898842275,0,pedestrian,11.2
290,2,16.50185565,5.319613822,0,pedestrian,11.6
290,3,15.82461214,5.741889405,0,pedestrian,11.6
290,7,12.83549762,6.334764172,0,pedestrian,11.6
290,8,14.26159696,2.471058,0,pedestrian,11.6
290,9,7.427889914,4.64000368,0,pedestrian,11.6
290,10,9.424212292,4.654720668,0,pedestrian,11.6
300,2,16.85226863,5.496884027,0,pedestrian,12
300,3,16.11583159,5.880994708,0,pedestrian,12
300,7,13.05612802,6.338658882,0,pedestrian,12
300,8,14.67841033,2.508895216,0,pedestrian,12
300,9,6.819484887,4.582105508,0,pedestrian,12
300,10,8.576033183,4.401283586,0,pedestrian,12
310,3,16.46755597,6.057074744,0,pedestrian,12.4
310,7,13.27675841,6.342553593,0,pedestrian,12.4
310,8,15.00286679,2.542897867,0,pedestrian,12.4
310,9,6.205967212,4.521748553,0,pedestrian,12.4
310,10,7.728120294,4.141636188,0,pedestrian,12.4
320,3,16.82600311,6.237263085,0,pedestrian,12.8
320,7,13.49738881,6.346448303,0,pedestrian,12.8
320,8,15.32732325,2.576900519,0,pedestrian,12.8
320,9,5.592449538,4.461391599,0,pedestrian,12.8
320,10,6.880207405,3.881988789,0,pedestrian,12.8
330,7,13.54157011,6.302218473,0,pedestrian,13.2
330,8,15.52948009,2.599959987,0,pedestrian,13.2
330,9,4.978931863,4.401034644,0,pedestrian,13.2
330,10,5.998315076,3.723714523,0,pedestrian,13.2
330,11,-1.361537335,2.387020956,0,pedestrian,13.2
340,7,13.58575142,6.257988643,0,pedestrian,13.6
340,8,15.54818749,2.60660468,0,pedestrian,13.6
340,9,4.37940766,4.373615865,0,pedestrian,13.6
340,10,5.093769787,3.633022343,0,pedestrian,13.6
340,11,-0.700825993,2.454293235,0,pedestrian,13.6
340,12,-0.482049635,1.928881071,0,pedestrian,13.6
350,7,13.62993272,6.213758813,0,pedestrian,14
350,8,15.56689489,2.613249373,0,pedestrian,14
350,9,3.793876928,4.379135261,0,pedestrian,14
350,10,4.189224498,3.542330164,0,pedestrian,14
350,11,-0.040114651,2.521565515,0,pedestrian,14
350,12,0.222484397,1.966350275,0,pedestrian,14
360,7,13.67411403,6.169528983,0,pedestrian,14.4
360,8,15.58560229,2.619894066,0,pedestrian,14.4
360,9,3.208346195,4.384654657,0,pedestrian,14.4
360,10,3.29323306,3.44338247,0,pedestrian,14.4
360,11,0.620596691,2.588837794,0,pedestrian,14.4
360,12,0.924237375,2.004475843,0,pedestrian,14.4
370,7,13.73841361,6.136262572,0,pedestrian,14.8
370,8,15.60430969,2.626538758,0,pedestrian,14.8
370,9,2.622815463,4.390174053,0,pedestrian,14.8
370,10,2.417200612,3.325171908,0,pedestrian,14.8
370,11,1.311251601,2.655743799,0,pedestrian,14.8
370,12,1.600960854,2.048508679,0,pedestrian,14.8
380,7,13.84965582,6.128577473,0,pedestrian,15.2
380,8,15.62301709,2.633183451,0,pedestrian,15.2
380,9,2.023975206,4.386972322,0,pedestrian,15.2
380,10,1.541168163,3.206961346,0,pedestrian,15.2
380,11,2.009392403,2.722558236,0,pedestrian,15.2
380,12,2.277684333,2.092541515,0,pedestrian,15.2
390,7,13.96089804,6.120892373,0,pedestrian,15.6
390,8,15.64172449,2.639828144,0,pedestrian,15.6
390,9,1.371896852,4.348886088,0,pedestrian,15.6
390,10,0.666882787,3.091115931,0,pedestrian,15.6
390,11,2.707533205,2.789372673,0,pedestrian,15.6
390,12,2.951255949,2.170794777,0,pedestrian,15.6
400,7,14.07214025,6.113207273,0,pedestrian,16
400,8,15.66043189,2.646472837,0,pedestrian,16
400,9,0.719818498,4.310799853,0,pedestrian,16
400,10,-0.191678929,2.996556844,0,pedestrian,16
400,11,3.361368917,2.91169052,0,pedestrian,16
400,12,3.617473219,2.3288957,0,pedestrian,16
410,7,14.21611581,6.074972674,0,pedestrian,16.4
410,8,15.67913929,2.653117529,0,pedestrian,16.4
410,9,0.067740145,4.272713618,0,pedestrian,16.4
410,10,-1.050240645,2.901997757,0,pedestrian,16.4
410,11,4.010281842,3.040175411,0,pedestrian,16.4
410,12,4.283690488,2.486996623,0,pedestrian,16.4
420,7,14.3682747,6.0291007,0,pedestrian,16.8
420,8,15.69784669,2.659762222,0,pedestrian,16.8
420,9,-0.566717322,4.256888553,0,pedestrian,16.8
420,11,4.659194767,3.168660303,0,pedestrian,16.8
420,12,4.947873328,2.634120974,0,pedestrian,16.8
430,7,14.5204336,5.983228727,0,pedestrian,17.2
430,8,15.71655409,2.666406915,0,pedestrian,17.2
430,9,-1.0425868,4.441414012,0,pedestrian,17.2
430,11,5.269172917,3.274921,0,pedestrian,17.2
430,12,5.607309165,2.755633325,0,pedestrian,17.2
440,7,14.61351904,5.987836145,0,pedestrian,17.6
440,8,15.73526149,2.673051607,0,pedestrian,17.6
440,11,5.87482498,3.378712342,0,pedestrian,17.6
440,12,6.266745003,2.877145675,0,pedestrian,17.6
450,7,14.70004076,5.998052385,0,pedestrian,18
450,8,15.75396889,2.6796963,0,pedestrian,18
450,11,6.480477044,3.482503684,0,pedestrian,18
450,12,6.92618084,2.998658025,0,pedestrian,18
460,7,14.78656248,6.008268625,0,pedestrian,18.4
460,8,15.77267629,2.686340993,0,pedestrian,18.4
460,11,7.087426933,3.587252476,0,pedestrian,18.4
460,12,7.529386551,3.111581869,0,pedestrian,18.4
460,13,-0.934434646,1.904795983,0,pedestrian,18.4
470,7,14.90103738,6.002393648,0,pedestrian,18.8
470,8,15.79138369,2.692985686,0,pedestrian,18.8
470,11,7.697405082,3.694235317,0,pedestrian,18.8
470,12,8.095105511,3.218780044,0,pedestrian,18.8
470,13,-0.155739136,1.996742142,0,pedestrian,18.8
470,14,-0.643721656,2.643016326,0,pedestrian,18.8
480,7,15.03414772,5.985791194,0,pedestrian,19.2
480,8,15.81009109,2.699630378,0,pedestrian,19.2
480,11,8.307383232,3.801218159,0,pedestrian,19.2
480,12,8.660824472,3.325978218,0,pedestrian,19.2
480,13,0.622956374,2.0886883,0,pedestrian,19.2
480,14,0.114208641,2.709664566,0,pedestrian,19.2
490,7,15.16725807,5.969188739,0,pedestrian,19.6
490,8,15.82879849,2.706275071,0,pedestrian,19.6
490,11,8.917361381,3.908201,0,pedestrian,19.6
490,12,9.226543432,3.433176392,0,pedestrian,19.6
490,13,1.398598176,2.18224337,0,pedestrian,19.6
490,14,0.882521544,2.811833198,0,pedestrian,19.6
490,15,16.86080696,6.283146428,0,pedestrian,19.6
500,7,15.30036841,5.952586285,0,pedestrian,20
500,8,15.84750589,2.712919764,0,pedestrian,20
500,11,9.500085188,4.022157809,0,pedestrian,20
500,12,9.787299691,3.537882773,0,pedestrian,20
500,13,2.146756607,2.290278642,0,pedestrian,20
500,14,1.661217054,2.949522224,0,pedestrian,20
500,15,16.75151636,6.17591376,0,pedestrian,20
510,7,15.35283225,6.031803493,0,pedestrian,20.4
510,8,15.86621329,2.719564456,0,pedestrian,20.4
510,11,10.01921553,4.152387207,0,pedestrian,20.4
510,12,10.34592908,3.641521243,0,pedestrian,20.4
510,13,2.894915038,2.398313914,0,pedestrian,20.4
510,14,2.439912564,3.087211249,0,pedestrian,20.4
510,15,16.64222576,6.068681092,0,pedestrian,20.4
520,7,15.37073329,6.15208627,0,pedestrian,20.8
520,8,15.88492069,2.726209149,0,pedestrian,20.8
520,11,10.53834587,4.282616605,0,pedestrian,20.8
520,12,10.90455847,3.745159713,0,pedestrian,20.8
520,13,3.64307347,2.506349186,0,pedestrian,20.8
520,14,3.177706896,3.21538098,0,pedestrian,20.8
520,15,16.53293516,5.961448424,0,pedestrian,20.8
520,16,16.9143047,5.570344362,0,pedestrian,20.8
530,7,15.38863434,6.272369048,0,pedestrian,21.2
530,8,15.90362808,2.732853842,0,pedestrian,21.2
530,11,11.05747621,4.412846003,0,pedestrian,21.2
530,12,11.46318785,3.848798183,0,pedestrian,21.2
530,13,4.372231052,2.669584191,0,pedestrian,21.2
530,14,3.85414946,3.32927177,0,pedestrian,21.2
530,15,16.42862119,5.885211927,0,pedestrian,21.2
530,16,16.56129607,5.451458309,0,pedestrian,21.2
540,7,15.39169928,6.302424715,0,pedestrian,21.6
540,8,15.92233548,2.739498535,0,pedestrian,21.6
540,11,11.58459317,4.53480226,0,pedestrian,21.6
540,12,12.02947946,3.948174307,0,pedestrian,21.6
540,13,5.093245413,2.856476224,0,pedestrian,21.6
540,14,4.530592024,3.44316256,0,pedestrian,21.6
540,15,16.33591934,5.88129983,0,pedestrian,21.6
540,16,16.20828744,5.332572257,0,pedestrian,21.6
550,7,15.3910552,6.309923604,0,pedestrian,22
550,8,15.95460575,2.750358843,0,pedestrian,22
550,11,12.18358971,4.582300257,0,pedestrian,22
550,12,12.66473106,4.009189309,0,pedestrian,22
550,13,5.814259774,3.043368258,0,pedestrian,22
550,14,5.209148471,3.554701217,0,pedestrian,22
550,15,16.2432175,5.877387732,0,pedestrian,22
550,16,15.92288112,5.317446715,0,pedestrian,22
560,7,15.39041112,6.317422493,0,pedestrian,22.4
560,8,16.04112747,2.778081612,0,pedestrian,22.4
560,11,12.78258626,4.629798253,0,pedestrian,22.4
560,12,13.29998266,4.070204311,0,pedestrian,22.4
560,13,6.531724526,3.22001899,0,pedestrian,22.4
560,14,5.906729866,3.645070681,0,pedestrian,22.4
560,15,16.13650258,5.862807838,0,pedestrian,22.4
560,16,15.682543,5.371494846,0,pedestrian,22.4
570,7,15.38976703,6.324921382,0,pedestrian,22.8
570,8,16.1276492,2.805804381,0,pedestrian,22.8
570,11,13.38158281,4.67729625,0,pedestrian,22.8
570,12,13.93523426,4.131219313,0,pedestrian,22.8
570,13,7.217242795,3.304498017,0,pedestrian,22.8
570,14,6.60431126,3.735440146,0,pedestrian,22.8
570,15,16.01577459,5.837560147,0,pedestrian,22.8
570,16,15.44220488,5.425542978,0,pedestrian,22.8
580,7,15.38912295,6.332420271,0,pedestrian,23.2
580,8,16.21417092,2.83352715,0,pedestrian,23.2
580,11,13.9629315,4.733582513,0,pedestrian,23.2
580,12,14.55381905,4.222431137,0,pedestrian,23.2
580,13,7.902761065,3.388977043,0,pedestrian,23.2
580,14,7.301892655,3.82580961,0,pedestrian,23.2
580,15,15.89504661,5.812312457,0,pedestrian,23.2
580,16,15.25992004,5.493455547,0,pedestrian,23.2
590,7,15.38847887,6.33991916,0,pedestrian,23.6
590,8,16.32664916,2.850502139,0,pedestrian,23.6
590,11,14.47368877,4.825021846,0,pedestrian,23.6
590,12,15.13351459,4.384102213,0,pedestrian,23.6
590,13,8.588279334,3.473456069,0,pedestrian,23.6
590,14,7.952132901,3.947970207,0,pedestrian,23.6
590,15,15.77431862,5.787064767,0,pedestrian,23.6
590,16,15.08408557,5.56290861,0,pedestrian,23.6
590,17,16.67824198,5.849463253,0,pedestrian,23.6
600,7,15.38783479,6.34741805,0,pedestrian,24
600,8,16.45643174,2.860311942,0,pedestrian,24
600,11,14.98444604,4.916461179,0,pedestrian,24
600,12,15.71321014,4.545773288,0,pedestrian,24
600,13,9.27467333,3.565105785,0,pedestrian,24
600,14,8.597113021,4.073663151,0,pedestrian,24
600,15,15.63941947,5.769376153,0,pedestrian,24
600,16,14.9082511,5.632361673,0,pedestrian,24
600,17,16.60745148,5.698764492,0,pedestrian,24
610,7,15.3871907,6.354916939,0,pedestrian,24.4
610,8,16.58621433,2.870121745,0,pedestrian,24.4
610,11,15.48306236,4.996788938,0,pedestrian,24.4
610,12,16.28389725,4.711779377,0,pedestrian,24.4
610,13,9.964570229,3.685438261,0,pedestrian,24.4
610,14,9.24209314,4.199356096,0,pedestrian,24.4
610,15,15.44783565,5.781923846,0,pedestrian,24.4
610,16,14.76127152,5.645977659,0,pedestrian,24.4
610,17,16.36817959,5.512923341,0,pedestrian,24.4
610,18,16.84902406,7.240725669,0,pedestrian,24.4
620,7,15.38654662,6.362415828,0,pedestrian,24.8
620,8,16.71599691,2.879931548,0,pedestrian,24.8
620,11,15.87241011,4.977112532,0,pedestrian,24.8
620,12,16.83356467,4.887900498,0,pedestrian,24.8
620,13,10.65446713,3.805770736,0,pedestrian,24.8
620,14,9.889432943,4.281062467,0,pedestrian,24.8
620,15,15.25625184,5.794471539,0,pedestrian,24.8
620,16,14.62150566,5.645634375,0,pedestrian,24.8
620,17,16.02166008,5.326429568,0,pedestrian,24.8
620,18,16.75168712,7.052471161,0,pedestrian,24.8
630,7,15.38590254,6.369914717,0,pedestrian,25.2
630,8,16.8457795,2.889741351,0,pedestrian,25.2
630,11,16.26175787,4.957436126,0,pedestrian,25.2
630,13,11.34436403,3.926103212,0,pedestrian,25.2
630,14,10.53834587,4.333444456,0,pedestrian,25.2
630,15,15.06466802,5.807019232,0,pedestrian,25.2
630,16,14.4817398,5.645291092,0,pedestrian,25.2
630,17,15.53497539,5.197569404,0,pedestrian,25.2
630,18,16.65435019,6.864216653,0,pedestrian,25.2
640,7,15.38525846,6.377413606,0,pedestrian,25.6
640,11,16.75406647,5.078590036,0,pedestrian,25.6
640,13,11.99682151,4.022420958,0,pedestrian,25.6
640,14,11.18725879,4.385826445,0,pedestrian,25.6
640,15,14.87308421,5.819566925,0,pedestrian,25.6
640,16,14.34197394,5.644947808,0,pedestrian,25.6
640,17,15.13716355,5.114846484,0,pedestrian,25.6
640,18,16.55701325,6.675962145,0,pedestrian,25.6
640,19,16.64212067,5.370944896,0,pedestrian,25.6
650,7,15.38461438,6.384912495,0,pedestrian,26
650,13,12.59311988,4.082716609,0,pedestrian,26
650,14,11.69112059,4.419833571,0,pedestrian,26
650,15,14.55418986,5.892766629,0,pedestrian,26
650,16,14.0943887,5.658688808,0,pedestrian,26
650,17,14.79860029,5.062881727,0,pedestrian,26
650,18,16.34316694,6.482954966,0,pedestrian,26
650,19,16.3026893,5.206636776,0,pedestrian,26
